APMC,Commodity,combination_label,date,modal_price,quarter,deseasonalise_price
Kille Dharur,sorgum(jawar),Kille Dharur:sorgum(jawar),2016-10-01,1759,4,1821.9982638888891
Kille Dharur,sorgum(jawar),Kille Dharur:sorgum(jawar),2016-11-01,1886,4,2027.2065972222222
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2014-09-01,3809,3,3326.727793568402
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-01-01,4962,1,6574.584547626594
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-02-01,5266,1,5723.6821392975435
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-03-01,5436,1,6505.858084263386
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-04-01,5559,2,4718.0792385594195
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-05-01,6286,2,5703.552493115772
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-06-01,6321,2,6128.281754291807
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-07-01,6533,3,6612.099051404091
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-08-01,8000,3,6780.260354040983
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-09-01,8708,3,6965.810394281539
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-10-01,8217,4,7190.137740413075
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-11-01,9651,4,7436.569414006896
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2015-12-01,8630,4,7605.446475818757
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2016-01-01,8597,1,7787.712444550631
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2016-02-01,7484,1,7962.989235456334
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2016-03-01,7229,1,8093.636336628661
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2016-04-01,8095,2,8174.390812957543
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2016-05-01,7913,2,8105.8463460840185
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2016-06-01,7797,2,8149.62266404994
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2016-07-01,6975,3,9628.519845496694
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2016-08-01,5930,3,8535.18933845471
Kille Dharur,pigeon pea (tur),Kille Dharur:pigeon pea (tur),2016-09-01,5234,3,8592.378364849415
Kille Dharur,soybean,Kille Dharur:soybean,2014-09-01,3189,3,3473.137792826262
Kille Dharur,soybean,Kille Dharur:soybean,2014-10-01,3012,4,2944.1136255651227
Kille Dharur,soybean,Kille Dharur:soybean,2014-11-01,2948,4,2885.447003857756
Kille Dharur,soybean,Kille Dharur:soybean,2014-12-01,3230,4,3265.8870505068594
Kille Dharur,soybean,Kille Dharur:soybean,2015-01-01,3239,1,3262.637683688275
Kille Dharur,soybean,Kille Dharur:soybean,2015-02-01,3234,1,3242.8079377031117
Kille Dharur,soybean,Kille Dharur:soybean,2015-03-01,3178,1,3221.557710987542
Kille Dharur,soybean,Kille Dharur:soybean,2015-04-01,3589,2,3320.6322298412174
Kille Dharur,soybean,Kille Dharur:soybean,2015-05-01,3839,2,3471.007649000725
Kille Dharur,soybean,Kille Dharur:soybean,2015-06-01,3487,2,3465.6957140688764
Kille Dharur,soybean,Kille Dharur:soybean,2015-07-01,3353,3,3498.9293324040973
Kille Dharur,soybean,Kille Dharur:soybean,2015-08-01,3253,3,3534.8484956552957
Kille Dharur,soybean,Kille Dharur:soybean,2015-09-01,3285,3,3577.691329392998
Kille Dharur,soybean,Kille Dharur:soybean,2015-10-01,3702,4,3618.5619660830293
Kille Dharur,soybean,Kille Dharur:soybean,2015-11-01,3716,4,3637.150972298311
Kille Dharur,soybean,Kille Dharur:soybean,2015-12-01,3612,4,3652.131277532748
Kille Dharur,soybean,Kille Dharur:soybean,2016-01-01,3649,1,3675.62979554755
Kille Dharur,soybean,Kille Dharur:soybean,2016-02-01,3680,1,3690.0226378316174
Kille Dharur,soybean,Kille Dharur:soybean,2016-03-01,3753,1,3804.438668765338
Kille Dharur,soybean,Kille Dharur:soybean,2016-04-01,3988,2,3689.7969720275214
Kille Dharur,soybean,Kille Dharur:soybean,2016-05-01,3883,2,3510.7899716253755
Kille Dharur,soybean,Kille Dharur:soybean,2016-06-01,3800,2,3776.7833993294325
Kille Dharur,soybean,Kille Dharur:soybean,2016-07-01,3600,3,3756.67927129578
Kille Dharur,soybean,Kille Dharur:soybean,2016-08-01,3349,3,3639.1661887333494
Kille Dharur,soybean,Kille Dharur:soybean,2016-09-01,3223,3,3510.1671703603142
Kille Dharur,soybean,Kille Dharur:soybean,2016-10-01,2801,4,2737.869277957473
Kille Dharur,soybean,Kille Dharur:soybean,2016-11-01,2607,4,2551.6826116204784
Majalgaon,bajri,Majalgaon:bajri,2014-09-01,1315,3,1373.6418881027653
Majalgaon,bajri,Majalgaon:bajri,2014-10-01,1481,4,1320.8369116451534
Majalgaon,bajri,Majalgaon:bajri,2014-11-01,1480,4,1453.1061875578318
Majalgaon,bajri,Majalgaon:bajri,2014-12-01,1414,4,1458.5817435570118
Majalgaon,bajri,Majalgaon:bajri,2015-01-01,1430,1,1248.614861095497
Majalgaon,bajri,Majalgaon:bajri,2015-02-01,1380,1,1389.2893354514445
Majalgaon,bajri,Majalgaon:bajri,2015-03-01,1254,1,1428.8779875982473
Majalgaon,bajri,Majalgaon:bajri,2015-04-01,1309,2,1321.2916309881614
Majalgaon,bajri,Majalgaon:bajri,2015-05-01,1299,2,1371.2299897358548
Majalgaon,bajri,Majalgaon:bajri,2015-06-01,1262,2,1489.3259013827642
Majalgaon,bajri,Majalgaon:bajri,2015-07-01,1465,3,1521.2430236286748
Majalgaon,bajri,Majalgaon:bajri,2015-08-01,1821,3,1557.8994820293656
Majalgaon,bajri,Majalgaon:bajri,2015-09-01,1515,3,1582.560806445391
Majalgaon,bajri,Majalgaon:bajri,2015-10-01,1811,4,1615.1489851379963
Majalgaon,bajri,Majalgaon:bajri,2015-11-01,1684,4,1653.3992025995872
Majalgaon,bajri,Majalgaon:bajri,2015-12-01,1636,4,1687.5811403530915
Majalgaon,bajri,Majalgaon:bajri,2016-01-01,1969,1,1719.246616431492
Majalgaon,bajri,Majalgaon:bajri,2016-02-01,1715,1,1726.544355289295
Majalgaon,bajri,Majalgaon:bajri,2016-03-01,1507,1,1717.1603886049113
Majalgaon,bajri,Majalgaon:bajri,2016-04-01,1833,2,1850.212039420397
Majalgaon,bajri,Majalgaon:bajri,2016-05-01,1687,2,1780.8044593413294
Majalgaon,bajri,Majalgaon:bajri,2016-06-01,1689,2,1993.2420344179782
Majalgaon,bajri,Majalgaon:bajri,2016-07-01,1793,3,1861.8353183387126
Majalgaon,bajri,Majalgaon:bajri,2016-08-01,1667,3,1426.1496082059048
Majalgaon,bajri,Majalgaon:bajri,2016-09-01,1504,3,1571.0702659365468
Majalgaon,bajri,Majalgaon:bajri,2016-10-01,1361,4,1213.8143394659376
Majalgaon,bajri,Majalgaon:bajri,2016-11-01,1346,4,1321.5411678735418
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2014-09-01,1369,3,1441.9879867396394
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2014-10-01,1399,4,1425.4447997288821
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2014-11-01,1447,4,1454.9238218465553
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2014-12-01,1395,4,1477.3972244979973
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-01-01,1491,1,1494.4207788229417
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-02-01,1431,1,1476.572238101622
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-03-01,1491,1,1475.8204943692217
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-04-01,1745,2,1602.9720384375403
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-05-01,1747,2,1645.7724428599818
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-06-01,1772,2,1629.1807458436222
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-07-01,1636,3,1653.2136591779838
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-08-01,1555,3,1679.4617801762085
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-09-01,1626,3,1712.6898951341518
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-10-01,1710,4,1742.323522184695
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-11-01,1751,4,1760.58853631881
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2015-12-01,1674,4,1772.8766693975967
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-01-01,1787,1,1791.0998871606953
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-02-01,1763,1,1819.14525211262
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-03-01,1954,1,1934.1068048272698
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-04-01,1991,2,1828.9497584694227
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-05-01,1938,2,1825.705205645475
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-06-01,1875,2,1723.8791752013497
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-07-01,1969,3,1989.7174174336492
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-08-01,1893,3,2044.5152089219055
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-09-01,1787,3,1882.2735809377177
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-10-01,1956,4,1992.9735727445986
Majalgaon,wheat(husked),Majalgaon:wheat(husked),2016-11-01,1900,4,1910.4044654515928
Majalgaon,gram,Majalgaon:gram,2014-09-01,2309,3,2225.152777777778
Majalgaon,gram,Majalgaon:gram,2014-10-01,1983,4,1371.2361111111115
Majalgaon,gram,Majalgaon:gram,2014-11-01,2115,4,1933.8194444444446
Majalgaon,gram,Majalgaon:gram,2014-12-01,2618,4,2876.402777777778
Majalgaon,gram,Majalgaon:gram,2015-01-01,2624,1,3035.319444444445
Majalgaon,gram,Majalgaon:gram,2015-02-01,3258,1,4063.4444444444443
Majalgaon,gram,Majalgaon:gram,2015-03-01,3305,1,3701.673611111111
Majalgaon,gram,Majalgaon:gram,2015-04-01,3528,2,3499.2361111111113
Majalgaon,gram,Majalgaon:gram,2015-05-01,4204,2,3723.1319444444443
Majalgaon,gram,Majalgaon:gram,2015-06-01,4164,2,3717.194444444445
Majalgaon,gram,Majalgaon:gram,2015-07-01,3880,3,3846.152777777778
Majalgaon,gram,Majalgaon:gram,2015-08-01,3951,3,3946.236111111111
Majalgaon,gram,Majalgaon:gram,2015-09-01,4099,3,4015.152777777778
Majalgaon,gram,Majalgaon:gram,2015-10-01,4725,4,4113.236111111111
Majalgaon,gram,Majalgaon:gram,2015-11-01,4414,4,4232.819444444444
Majalgaon,gram,Majalgaon:gram,2015-12-01,4125,4,4383.402777777777
Majalgaon,gram,Majalgaon:gram,2016-01-01,4212,1,4623.319444444444
Majalgaon,gram,Majalgaon:gram,2016-02-01,4072,1,4877.444444444444
Majalgaon,gram,Majalgaon:gram,2016-03-01,4145,1,4541.673611111111
Majalgaon,gram,Majalgaon:gram,2016-04-01,5042,2,5013.236111111111
Majalgaon,gram,Majalgaon:gram,2016-05-01,5560,2,5079.131944444444
Majalgaon,gram,Majalgaon:gram,2016-06-01,6422,2,5975.194444444444
Majalgaon,gram,Majalgaon:gram,2016-07-01,7380,3,7346.152777777777
Majalgaon,gram,Majalgaon:gram,2016-08-01,6550,3,6545.23611111111
Majalgaon,gram,Majalgaon:gram,2016-09-01,6448,3,6364.152777777777
Majalgaon,gram,Majalgaon:gram,2016-11-01,6750,4,3691.2361111111113
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2014-09-01,4275,3,4033.250931738281
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2014-10-01,4127,4,3554.025753354759
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2014-11-01,4678,4,4550.535293284629
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2014-12-01,4245,4,4039.3778477542783
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-01-01,5590,1,5614.736916617915
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-02-01,5634,1,6159.208978103021
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-03-01,5728,1,6050.655922268208
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-04-01,6003,2,5901.050200382526
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-05-01,6656,2,6666.900222593602
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-06-01,6406,2,7014.965004247632
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-07-01,6364,3,7329.034934806167
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-08-01,7891,3,7545.624629848358
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-09-01,8190,3,7726.859679751234
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-10-01,9215,4,7935.63055904146
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-11-01,8370,4,8141.936811627265
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2015-12-01,8744,4,8320.452273442499
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2016-01-01,8482,1,8519.53462017051
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2016-02-01,7839,1,8569.762012664107
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2016-03-01,7788,1,8226.694888726397
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2016-04-01,8856,2,8705.59729711605
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2016-05-01,8658,2,8672.178805170584
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2016-06-01,8605,2,9423.005598119089
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2016-07-01,8850,3,10192.011183694938
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2016-08-01,6587,3,6298.69844592715
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2016-09-01,6097,3,5752.217761592585
Majalgaon,pigeon pea (tur),Majalgaon:pigeon pea (tur),2016-10-01,5868,4,5053.313089577351
Majalgaon,soybean,Majalgaon:soybean,2014-09-01,3242,3,3473.6506354033863
Majalgaon,soybean,Majalgaon:soybean,2014-10-01,2887,4,2831.599706800443
Majalgaon,soybean,Majalgaon:soybean,2014-11-01,3173,4,3156.877515470741
Majalgaon,soybean,Majalgaon:soybean,2014-12-01,3139,4,3190.9087525792756
Majalgaon,soybean,Majalgaon:soybean,2015-01-01,3229,1,3210.9746557897765
Majalgaon,soybean,Majalgaon:soybean,2015-02-01,3209,1,3241.0510812751468
Majalgaon,soybean,Majalgaon:soybean,2015-03-01,3134,1,3214.6645497513673
Majalgaon,soybean,Majalgaon:soybean,2015-04-01,3492,2,3273.8062011232846
Majalgaon,soybean,Majalgaon:soybean,2015-05-01,3712,2,3408.503342870898
Majalgaon,soybean,Majalgaon:soybean,2015-06-01,3440,2,3385.2168925106976
Majalgaon,soybean,Majalgaon:soybean,2015-07-01,3380,3,3413.676402764853
Majalgaon,soybean,Majalgaon:soybean,2015-08-01,3186,3,3441.9266519141966
Majalgaon,soybean,Majalgaon:soybean,2015-09-01,3242,3,3473.6506354033863
Majalgaon,soybean,Majalgaon:soybean,2015-10-01,3574,4,3505.416471113538
Majalgaon,soybean,Majalgaon:soybean,2015-11-01,3538,4,3520.0228962292726
Majalgaon,soybean,Majalgaon:soybean,2015-12-01,3474,4,3531.4485525518967
Majalgaon,soybean,Majalgaon:soybean,2016-01-01,3574,1,3554.0487518713726
Majalgaon,soybean,Majalgaon:soybean,2016-02-01,3539,1,3574.347079037939
Majalgaon,soybean,Majalgaon:soybean,2016-03-01,3562,1,3653.6806401449808
Majalgaon,soybean,Majalgaon:soybean,2016-04-01,3823,2,3584.124028320251
Majalgaon,soybean,Majalgaon:soybean,2016-05-01,3730,2,3425.031645718871
Majalgaon,soybean,Majalgaon:soybean,2016-06-01,3695,2,3636.1559354148335
Majalgaon,soybean,Majalgaon:soybean,2016-07-01,3665,3,3701.5159811044928
Majalgaon,soybean,Majalgaon:soybean,2016-08-01,3386,3,3657.992355110317
Majalgaon,soybean,Majalgaon:soybean,2016-09-01,3154,3,3379.362771148143
Majalgaon,soybean,Majalgaon:soybean,2016-10-01,2810,4,2756.077303813386
Majalgaon,soybean,Majalgaon:soybean,2016-11-01,2777,4,2762.8896503190194
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2014-09-01,1453,3,1499.9981968668412
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2014-10-01,1661,4,1590.6712415022785
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2014-11-01,1562,4,1347.3391170878892
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2014-12-01,1704,4,1659.5090231489414
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-01-01,1503,1,1526.8539808173548
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-02-01,1536,1,1542.2046354536767
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-03-01,1381,1,1418.2216886553197
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-04-01,1400,2,1365.9463953341462
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-05-01,1301,2,1397.304535694716
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-06-01,1288,2,1389.4478779994768
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-07-01,1296,3,1376.0956307246668
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-08-01,1400,3,1369.74517165494
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-09-01,1326,3,1368.890302164784
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-10-01,1438,4,1377.1133324986613
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-11-01,1617,4,1394.7806352952093
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2015-12-01,1456,4,1417.984235742288
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2016-01-01,1423,1,1445.5843078530245
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2016-02-01,1460,1,1465.8976352619584
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2016-03-01,1436,1,1474.7040875518023
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2016-04-01,1547,2,1509.3707668442316
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2016-05-01,1588,2,1705.5492718548878
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2016-06-01,1571,2,1694.7380561624052
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2016-07-01,1691,3,1795.5074934841136
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2016-08-01,1504,3,1471.4976701207354
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2016-09-01,1434,3,1480.3836299429113
Parli-Vaijnath,bajri,Parli-Vaijnath:bajri,2016-10-01,1204,4,1153.0211768625788
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2014-09-01,2282,3,2211.3125
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2014-10-01,2186,4,1318.0625
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2014-11-01,2370,4,2698.104166666667
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2014-12-01,2143,4,3055.395833333333
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-01-01,2575,1,2878.4375
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-02-01,3550,1,4034.770833333333
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-03-01,3398,1,3620.083333333333
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-04-01,3701,2,3444.875
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-05-01,4350,2,3746.8125
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-06-01,4071,2,3861.4375
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-07-01,3971,3,3988.7708333333335
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-08-01,4344,3,4082.9375
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-09-01,4213,3,4142.3125
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-10-01,5100,4,4232.0625
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-11-01,4000,4,4328.104166666667
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2015-12-01,3539,4,4451.395833333333
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2016-01-01,4235,1,4538.4375
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2016-02-01,4150,1,4634.770833333333
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2016-03-01,4223,1,4445.083333333333
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2016-04-01,5030,2,4773.875
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2016-05-01,5326,2,4722.8125
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2016-06-01,6054,2,5844.4375
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2016-08-01,6550,3,4094.7708333333335
Parli-Vaijnath,gram,Parli-Vaijnath:gram,2016-11-01,6500,4,6288.9375
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2014-09-01,4426,3,3587.296875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2014-10-01,7439,4,7735.796875000001
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2014-11-01,4340,4,3963.796875000001
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2014-12-01,4087,4,3372.296875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-01-01,4961,1,4617.671875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-02-01,5599,1,6035.338541666666
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-03-01,5709,1,6297.901041666667
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-04-01,5760,2,5784.963541666666
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-05-01,6363,2,6083.838541666667
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-06-01,6564,2,6752.671875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-07-01,6093,3,7095.755208333334
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-08-01,7325,3,7338.671875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-09-01,8340,3,7501.296875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-10-01,7384,4,7680.796875000001
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-11-01,8250,4,7873.796875000001
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2015-12-01,8742,4,8027.296875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-01-01,8540,1,8196.671875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-02-01,7850,1,8286.338541666666
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-03-01,7361,1,7949.901041666667
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-04-01,8416,2,8440.963541666666
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-05-01,8339,2,8059.838541666667
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-06-01,8272,2,8460.671875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-07-01,8450,3,9452.755208333334
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-08-01,7120,3,7133.671875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-09-01,5835,3,4996.296875
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-10-01,5505,4,5801.796875000001
Parli-Vaijnath,pigeon pea (tur),Parli-Vaijnath:pigeon pea (tur),2016-11-01,4300,4,3923.796875000001
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2014-09-01,3211,3,3519.085069444445
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2014-10-01,3170,4,3095.293402777778
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2014-11-01,3339,4,3262.418402777778
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2014-12-01,3265,4,3299.043402777778
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-01-01,3318,1,3313.5017361111113
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-02-01,3304,1,3314.6267361111113
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-03-01,3267,1,3347.8767361111113
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-04-01,3645,2,3406.647569444445
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-05-01,3880,2,3495.293402777778
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-06-01,3559,2,3529.210069444445
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-07-01,3489,3,3562.460069444445
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-08-01,3295,3,3596.543402777778
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-09-01,3325,3,3633.085069444445
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-10-01,3741,4,3666.293402777778
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-11-01,3758,4,3681.418402777778
Parli-Vaijnath,soybean,Parli-Vaijnath:soybean,2015-12-01,3660,4,3694.043402777778
